iter	RMSE
611	0.05111755368
612	0.05106252341
613	0.05101851644
614	0.05093859614
615	0.05090951791
616	0.05083901325
617	0.05076014351
618	0.05071463136
619	0.05070623059
620	0.0506601181
621	0.05057523913
622	0.05052831202
623	0.0504716306
624	0.05041648461
625	0.05036873299
626	0.0502676439
627	0.05019354126
628	0.0501286212
629	0.05008044283
630	0.05007629748
631	0.04999959064
632	0.04992868091
633	0.04986133103
634	0.04985517746
635	0.04980738009
636	0.04975627216
637	0.04962582
638	0.0495466995
639	0.04948884
640	0.04939954999
641	0.04935422432
642	0.04930175644
643	0.04925362355
644	0.04918987264
645	0.04912514119
646	0.04910801481
647	0.04905298636
648	0.04899263086
649	0.04893079911
650	0.04881711549
651	0.04875296327
652	0.04867965974
653	0.04859658777
654	0.04858901989
655	0.0485845698
656	0.04856589242
657	0.04851623215
658	0.04847019707
659	0.04842508748
660	0.04840607617
661	0.04834418134
662	0.04827123637
663	0.04819286472
664	0.04811619111
665	0.04806391269
666	0.04801612527
667	0.04797715832
668	0.04794085116
669	0.04784849298
670	0.04782809061
671	0.04777663342
672	0.0477286377
673	0.0476909315
674	0.04767827984
675	0.04767210517
676	0.04761504946
677	0.04753192755
678	0.04745169525
679	0.04741107173
680	0.04735880342
681	0.0473379999
682	0.04727152149
683	0.04720001439
684	0.04714525097
685	0.04707154148
686	0.04702099161
687	0.04701741859
688	0.0469452589
689	0.04686837686
690	0.04682971841
691	0.04679292492
692	0.04674890609
693	0.04670229436
694	0.04667132359
695	0.04661951136
696	0.04657723812
697	0.04651777361
698	0.04647646247
699	0.04640952111
700	0.04633953551
701	0.04627864385
702	0.04620748905
703	0.04613530296
704	0.04607574778
705	0.04602120878
706	0.0459691334
707	0.04592757015
708	0.04587613749
709	0.04582419585
710	0.04575988325
711	0.04569175011
712	0.04562554704
713	0.04558768603
714	0.04551570236
715	0.04547684102
716	0.04539543524
717	0.04532233764
718	0.0452573597
719	0.0452349084
720	0.04517271006
721	0.04516888008
722	0.04511001097
723	0.04505553985
724	0.04500036106
725	0.04493823572
726	0.04487355185
727	0.04482360063
728	0.04474741437
729	0.04470411594
730	0.0445842164
731	0.04453191255
732	0.04445336345
733	0.04437847125
734	0.04434362299
735	0.04427672307
736	0.04420124639
737	0.04414917117
738	0.04410162575
739	0.04402112225
740	0.04393599639
741	0.0438692614
742	0.04382972771
743	0.0437877618
744	0.0437368716
745	0.04366468415
746	0.04364368984
747	0.04359663809
748	0.04354080146
749	0.04346189941
750	0.04343873158
751	0.0434109798
752	0.04336646974
753	0.04330935806
754	0.04325959229
755	0.04319964463
756	0.04315493661
757	0.04308163433
758	0.04303533973
759	0.04303082082
760	0.04295885522
761	0.04291751293
762	0.04288994641
763	0.04285894331
764	0.04281388096
765	0.04277029838
766	0.04276681092
767	0.04268420892
768	0.04262796626
769	0.04259007438
770	0.04252518628
771	0.04244164383
772	0.04238419032
773	0.04234339659
774	0.04232752125
775	0.04227164698
776	0.04218323852
777	0.04211255535
778	0.04205858897
779	0.04199827225
780	0.04195087792
781	0.04192025637
782	0.04189250999
783	0.04185778975
784	0.04179911226
785	0.04175502178
786	0.04172227532
787	0.04166940158
788	0.04161521575
789	0.0415777991
790	0.04151762756
791	0.04150648472
792	0.04146688399
793	0.04145810887
794	0.0414245976
795	0.0413608496
796	0.04131270339
797	0.04124802845
798	0.04124460392
799	0.04118007509
800	0.04111226549
801	0.04110896127
802	0.04109966269
803	0.04103126535
804	0.0409883014
805	0.04096915151
806	0.04094172957
807	0.04087870573
808	0.04082574013
809	0.0408226496
810	0.04078132397
811	0.04077155072
812	0.0407067538
813	0.04063137706
814	0.04058039908
815	0.04050152942
816	0.04043607262
817	0.04039648766
818	0.04034938542
819	0.04031291209
820	0.04026139772
821	0.04025831339
822	0.04019455797
823	0.04019157588
824	0.04015592459
825	0.04011812872
826	0.04005266336
827	0.04004916666
828	0.03997143898
829	0.03993030356
830	0.03988277266
831	0.03987985215
832	0.03983441192
833	0.03978898539
834	0.03976021209
835	0.03974576441
836	0.03971219936
837	0.03965729449
838	0.03961474835
839	0.03956874457
840	0.03951945391
841	0.03945902058
842	0.03940030387
843	0.03936072018
844	0.03929516547
845	0.03925563838
846	0.03919484858
847	0.03910607325
848	0.03908705751
849	0.03905763707
850	0.03897376438
851	0.03894032244
852	0.03887035484
853	0.03880963987
854	0.03873411031
855	0.03870133006
856	0.03869032558
857	0.03866593835
858	0.03863630776
859	0.0385967026
860	0.03857901801
861	0.03855367237
862	0.03851250259
863	0.03846971986
864	0.0384313019
865	0.03838764577
866	0.03832003162
867	0.03828494865
868	0.03823449492
869	0.03818886642
870	0.03814584737
871	0.03811662117
872	0.03806786032
873	0.03801686152
874	0.03792055255
875	0.03786956563
876	0.0378309166
877	0.03779535744
878	0.03776845484
879	0.037726728
880	0.03772440935
881	0.03766217753
882	0.03762923091
883	0.03759987301
884	0.03756603325
885	0.03756365246
886	0.03754833616
887	0.03750053509
888	0.03744672447
889	0.03739286999
890	0.03738151863
891	0.03734371123
892	0.03732231207
893	0.03732000259
894	0.03727711249
895	0.03723994205
896	0.03723710107
897	0.03716986738
898	0.03711543893
899	0.03708575928
900	0.03701704387
901	0.03698384149
902	0.03693818381
903	0.03689822411
904	0.03684874774
905	0.0368269491
906	0.03680611661
907	0.03678890692
908	0.03675262248
909	0.03671571836
910	0.03668341954
911	0.03665347247
912	0.03659748836
913	0.03654736769
914	0.03651990827
915	0.03651799374
916	0.03647618673
917	0.03645930788
918	0.03641773291
919	0.03639906489
920	0.03636803949
921	0.03633545437
922	0.03629772502
923	0.03626701365
924	0.03624064385
925	0.03621205018
926	0.03617019763
927	0.03615599885
928	0.03613481159
929	0.03612071971
930	0.03608973357
931	0.03608757495
932	0.03603709533
933	0.03599296456
934	0.0359910275
935	0.03594913876
936	0.03587489334
937	0.03585806679
938	0.03577588901
939	0.03574257611
940	0.03569220265
941	0.03565584254
942	0.0356223048
943	0.03560723179
944	0.03557178804
945	0.03551330314
946	0.03545652149
947	0.03541887677
948	0.035397193
949	0.03534948421
950	0.03527637942
951	0.03527417554
952	0.03522466597
953	0.03516732545
954	0.03512833373
955	0.03509232845
956	0.03504273955
957	0.03499291413
958	0.03495584781
959	0.03491629055
960	0.03485650981
961	0.03484117021
962	0.03479959572
963	0.03476419144
964	0.03471943822
965	0.0346712733
966	0.03464764921
967	0.03463043028
968	0.03459754693
969	0.03457489027
970	0.03453634169
971	0.03453374181
972	0.03449928498
973	0.03447053198
974	0.03443040363
975	0.03437409036
976	0.03432955684
977	0.03426125824
978	0.03422930429
979	0.03417767646
980	0.03414067744
981	0.03408336562
982	0.03404351746
983	0.03401360379
984	0.03397874533
985	0.0339329899
986	0.03390158985
987	0.03383432067
988	0.03378958891
989	0.03373533129
990	0.03369925308
991	0.03366012937
992	0.03362637704
993	0.03362460762
994	0.03358277476
995	0.03355696883
996	0.03350518394
997	0.03348640572
998	0.03346780192
999	0.03344260069
